,Job_Title,Company,Location,Salary,Cost of Living
1445,Senior or Principal Digital IT Solutions Architect R1-19-083...,Portland General Electric,Portland,138500.0,14.59
1446,Digital Strategist - PPC (Paid Search),Intuitive Digital,Portland,47500.0,14.59
1447,Piping Fabrication Manager,"Proctor Sales, Inc.",Portland,80000.0,14.59
1451,Community Engagement & Development Director – Career Opportu...,Willamette Humane Society,Portland,70000.0,14.59
1452,Software Developer - All Levels,Liberty Mutual Insurance,Seattle,134700.0,15.05
1453,Software Engineer,"Quest Integrated, Inc.",Seattle,108000.0,15.05
1454,"Software On-boarding Specialist in CA, NV, OR, WA",Moraware,Seattle,50000.0,15.05
1456,Software Engineer,Amazon.com,Seattle,165000.0,15.05
1457,Software Engineer - University Graduate (Entry Level),Snowflake Computing,Seattle,150000.0,15.05
1458,Software Tester,Expeditors,Seattle,52500.0,15.05
1459,Software Engineer,"Coinme, Inc.",Seattle,80000.0,15.05
1460,Software Engineer I,Tacoma-Pierce County Health Department,Seattle,89502.5,15.05
1461,Software Engineer,Microsoft,Seattle,86500.0,15.05
1462,Software Engineer I - Software Tools for Behavioral Neurosci...,Allen Institute,Seattle,115500.0,15.05
1463,Entry Level Software Engineer,HCL America,Seattle,60000.0,15.05
1464,"Technologist, Software Development",Liberty Mutual Insurance,Seattle,142000.0,15.05
1465,Software Engineer - I,f5,Seattle,105000.0,15.05
1466,Software Engineer I/II,Practice by Numbers,Seattle,82500.0,15.05
1467,Unity Generalist Software Engineer,Microsoft,Seattle,106000.0,15.05
1468,Software Engineer - APIs,"Discovery Communications, LLC",Seattle,123000.0,15.05
1469,Entry Level Software Engineer,SR Education Group,Seattle,90000.0,15.05
1470,Associate Software Development Engineer,WatchGuard Technologies,Seattle,120000.0,15.05
1471,Software Engineer,ServiceNow,Seattle,112500.0,15.05
1472,Software Development Engineer - Entry Level,Voglio Marketing,Seattle,114500.0,15.05
1474,Software Engineer- Database- Seattle,Zymergen,Seattle,132500.0,15.05
1475,QA Test - Software,Wyze Labs,Seattle,76000.0,15.05
1476,Automation Tester,KRG TECH,Seattle,90000.0,15.05
1477,Full Time opportunities for Ph.D. students & recent graduate...,Microsoft,Seattle,101500.0,15.05
1478,Software Engineer,Traverse Data,Seattle,82500.0,15.05
1479,Data Analyst,Workforce Development Council of Seattle-King Coun...,Seattle,85813.0,15.05
1480,Software Development Engineer,Rubicon Project,Seattle,129000.0,15.05
1482,Software Development Engineer I- Data and Science,LivePerson - Global Product & Technology,Seattle,115500.0,15.05
1483,SDET Tester,BuzzClan LLC,Seattle,91500.0,15.05
1484,Software Design Engineer,Beyondsoft Consulting,Seattle,89500.0,15.05
1485,Software Design Engineer in Test 2,Myriad Consulting,Seattle,82000.0,15.05
1486,"Software Development Engineer (C# or Java, for Microsoft)",Aptly Technology,Seattle,90000.0,15.05
1487,Software Engineer II - Back End,WSECU,Seattle,93000.0,15.05
1489,Community Development Specialist,City of Burien,Seattle,81643.0,15.05
1491,Program Services Assistant,US Department of Homeland Security,Seattle,52697.5,15.05
1492,"Technologist, Software Development",Liberty Mutual Insurance,Seattle,148400.0,15.05
1495,Software Engineer,HCL Americas,Seattle,75000.0,15.05
1497,Software Engineer,Getty Images,Seattle,138780.0,15.05
1498,Software Development Manager,Bill4Time.com,Seattle,135000.0,15.05
1499,Software Development Engineer,RMS,Seattle,125000.0,15.05
1500,Technical systems Coordinatior,City of Redmond,Seattle,83940.0,15.05
1501,Software Developer,The Northlake Partners,Seattle,82500.0,15.05
1502,Software Engineer - Front End UI development (S),T-Mobile,Seattle,112500.0,15.05
1503,Software Engineer - Android,Branch,Seattle,132000.0,15.05
1504,Software Development Engineer,New Engen,Seattle,149000.0,15.05
1505,Software Engineer,Karat,Seattle,117500.0,15.05
1506,Full Stack SDE - Software Development Engineer,Groupon,Seattle,116000.0,15.05
1507,Technology Repair Specialist,Bellevue School District,Seattle,57037.5,15.05
1508,Software Engineer - CTJ,Microsoft,Seattle,130000.0,15.05
1509,Software Developer,Aetheric Worlds,Seattle,92500.0,15.05
1510,Software Development Engineer,KRT Marketing for CalPortland,Seattle,118000.0,15.05
1511,DevOps Software Engineer - Early Career,BOEING,Seattle,116000.0,15.05
1512,Business Systems Analyst - Seattle Pacific University,Seattle Pacific University,Seattle,72500.0,15.05
1513,Software Developer,Oath Inc,Seattle,111000.0,15.05
1514,Software Engineer,Inabia Solutions and Consulting,Seattle,109000.0,15.05
1515,Integration Developer,Bellevue School District,Seattle,87750.0,15.05
1516,Software Developer,Schlosser Geographic Systems,Seattle,93500.0,15.05
1517,Multiplayer Software Engineer - Turn 10 Studios,Microsoft,Seattle,93000.0,15.05
1518,Software Engineer - Data Flow,Facebook,Seattle,120000.0,15.05
1519,Software Engineer,SHAPE Technologies Group,Seattle,101000.0,15.05
1520,"Software Engineer, Social VR Platform",Facebook,Seattle,109000.0,15.05
1521,"Software Test Engineer, Calcs",Tableau,Seattle,124500.0,15.05
1522,Software Engineer,"Discovery Communications, LLC",Seattle,135000.0,15.05
1524,Front End Engineer,Facebook,Seattle,107500.0,15.05
1525,Software Engineer 1,Chatitive,Seattle,121500.0,15.05
1526,Software Engineer,WeWork,Seattle,116000.0,15.05
1529,Office Administrator,Tacoma-Pierce County Health Department,Seattle,64053.5,15.05
1530,Property Operations Associate,Phillips Real Estate LLC,Seattle,42000.0,15.05
1537,Computer Support Specialist I,"MKS2, LLC",Seattle,43500.0,15.05
1538,Software Support Analyst - 190402,WSIPC,Seattle,75733.5,15.05
1539,Software Engineer,"Security Industry Specialists, Inc.",Seattle,95000.0,15.05
1540,Police Records Specialist (Police Support Services Specialis...,City of Redmond,Seattle,56736.0,15.05
1541,HR Application Developer,City of Seattle,Seattle,103898.5,15.05
1543,Full Stack Developer,Pike13,Seattle,135000.0,15.05
1544,User Experience Designer,King County,Seattle,121189.0,15.05
1545,Intern DevOps & IT,Toradex AG,Seattle,98500.0,15.05
1546,Software Engineer I- Platform,Meredith Corporation,Seattle,131500.0,15.05
1547,Software Engineer,PHYTEC America,Seattle,96500.0,15.05
1548,Software Development Engineer,Premera Blue Cross,Seattle,95000.0,15.05
1549,Software Consulting Engineer in Test,Avaya Corporation,Seattle,113000.0,15.05
1550,"Software Engineer, Engineering Productivity",Google,Seattle,109500.0,15.05
1551,Software Engineer,ProMedia Careers,Seattle,105500.0,15.05
1552,Software Developer Engineer in Test,DDS Wireless International Inc.,Seattle,105000.0,15.05
1553,"Software Engineer, Front End",Palantir Technologies,Seattle,102500.0,15.05
1554,Software Engineer - B2B Backend,Peek,Seattle,112500.0,15.05
1555,Software Design Engineer,Biblioso,Seattle,82000.0,15.05
1556,"Associate, Big Data Software Engineer, Financial Services",KPMG,Seattle,137500.0,15.05
1557,Software Development Engineer (In-Vehicle Experience),Xevo,Seattle,126000.0,15.05
1558,Front-End Engineer I,Subsplash,Seattle,99000.0,15.05
1559,Software Testing 2-4,All Points Logistics,Seattle,74500.0,15.05
1560,Software Engineering Other,Valve Software,Seattle,110000.0,15.05
1561,"Software Engineer, Digital Evidence Management Systems",Axon,Seattle,136000.0,15.05
1562,Software Developer,Axon,Seattle,118500.0,15.05
1563,Software Engineer,"Tyler Technologies, Inc.",Seattle,99500.0,15.05
1564,Software Engineer,Invitae,Seattle,108500.0,15.05
1565,Java Developer,Vodastra,Seattle,100500.0,15.05
1566,Software Engineer,Blue Origin,Seattle,109000.0,15.05
1567,Front-End Developer,ProCogia,Seattle,99000.0,15.05
1568,senior scrum master Siren Retail – Starbucks Technology – Se...,Starbucks,Seattle,121500.0,15.05
1569,"senior systems engineer - Seattle, WA",Starbucks,Seattle,120500.0,15.05
1570,Software Quality Engineer,ServiceNow,Seattle,93000.0,15.05
1571,"iOS SDET, Starbucks Technology - Seattle, WA",Starbucks,Seattle,118500.0,15.05
1572,Director of Platform Applications,City of Seattle,Seattle,135741.0,15.05
1573,Software Engineer - Platform,OneLogin,Seattle,128000.0,15.05
1574,Systems Engineer - Entry Level,LOCKHEED MARTIN CORPORATION,Seattle,75000.0,15.05
1575,Software Engineer,Nintendo of America Inc.,Seattle,89000.0,15.05
1576,Full stack developer-Back End,Integral GIS,Seattle,80000.0,15.05
1577,Software Development Engineer,Blueprint Technologies,Seattle,112500.0,15.05
1578,SOFTWARE DEVELOPER ENGINEER,Intelerad,Seattle,107500.0,15.05
1579,Software Engineer - Android (Extensions),Twitch,Seattle,125000.0,15.05
1580,Software Development Engineer,"ArcLight Wireless, Inc.",Seattle,101000.0,15.05
1581,"Software Engineer, Ads Ranking",Facebook,Seattle,133500.0,15.05
1582,Software Development Engineer,Fred Hutchinson Cancer Research Center,Seattle,128500.0,15.05
1583,"Software Engineer, UI","ExtraHop Networks, Inc.",Seattle,113500.0,15.05
1584,Senior Software Engineer,Vizio Inc.,Seattle,125500.0,15.05
1585,Front End Engineer,Novel Effect,Seattle,114000.0,15.05
1586,SOFTWARE ENGINEER 1/2 (DOQ),Pierce County Washington,Seattle,82000.0,15.05
1587,Staff Software Engineer,Infoblox,Seattle,135500.0,15.05
1588,"Software Engineer, Visualization Rendering",Tableau,Seattle,137500.0,15.05
1589,Software Engineer,Topia,Seattle,112500.0,15.05
1590,"Software Engineer, Infrastructure",Google,Seattle,123500.0,15.05
1591,"AR and VR Full Stack Developer, Mid",Booz Allen Hamilton,Seattle,103500.0,15.05
1592,"oftware Developers, Systems Software",FeaturesPoint,Seattle,111500.0,15.05
1593,SDET - Must have Rabbit MQ Exp.,V infotech,Seattle,88000.0,15.05
1594,Systems Data Analyst,BiSoft,Seattle,85000.0,15.05
1595,Software Developer - Analytics / Application Development Too...,Oracle,Seattle,139000.0,15.05
1596,Digital Marketing Analyst,"Coinme, Inc.",Seattle,60000.0,15.05
1597,"Software Engineer, Software Networking (Edge Team)",Uber,Seattle,155000.0,15.05
1598,Software Engineer II- IoT,Microsoft,Seattle,112500.0,15.05
1599,"Software Engineer, Tools - Turn 10 Studios",Microsoft,Seattle,88000.0,15.05
1600,Front End Engineer- Analytics,Zume Inc.,Seattle,115000.0,15.05
1601,Software Engineer,Verathon,Seattle,92500.0,15.05
1602,Full Stack Developer,Liberty Mutual Insurance,Seattle,119500.0,15.05
1603,Staff Software Engineer,Tableau,Seattle,119000.0,15.05
1604,Digital Health - Full Stack Developer,Seattle Cancer Care Alliance,Seattle,119000.0,15.05
1606,Lead Software Development Engineer,Samsung Electronics,Seattle,116500.0,15.05
1607,Senior Software Developer,Microsoft,Seattle,109000.0,15.05
1608,Full Stack Software Engineer,Tango Card,Seattle,123000.0,15.05
1609,Front End Software Engineer,"Tyler Technologies, Inc.",Seattle,112500.0,15.05
1610,Sr. Software Developer,CrowdStrike,Seattle,119500.0,15.05
1611,Manufacturing Test Engineer,Microsoft,Seattle,90000.0,15.05
1612,"engineer senior, Application Development Services-SSC-Seattl...",Starbucks,Seattle,146000.0,15.05
1613,"AR and VR Full Stack Developer, Mid",Booz Allen Hamilton,Seattle,106500.0,15.05
1614,Security Software Test Engineer,Pokemon Company International,Seattle,90500.0,15.05
1615,Front End Developer,BitTitan,Seattle,121000.0,15.05
1616,Software Development Engineer,Calabria Group,Seattle,97500.0,15.05
1617,"Software Engineer II, Back End",Providence Health & Services,Seattle,95000.0,15.05
1619,Operations and Logistic Coordinator,Nikwax,Seattle,36000.0,15.05
1620,Business Systems Analyst - Permitting (IT Pro B-BU),City of Seattle,Seattle,103898.5,15.05
1629,Call Center Agent/Customer Service - Will Train!,"National Credit Services, Inc.",Seattle,50000.0,15.05
1631,Office and Administrative Specialist,Susan G. Komen Puget Sound,Seattle,48500.0,15.05
1632,Software Development Engineer in Test - Sensor,CrowdStrike,Seattle,105500.0,15.05
1633,Software Development Manager,Zillow Group,Seattle,152000.0,15.05
1634,"Software Engineer, Python",Nintendo of America Inc.,Seattle,88500.0,15.05
1635,Software Development Engineer II,"Bluetooth SIG, Inc.",Seattle,86500.0,15.05
1636,"Software Engineer, Search Ranking",Facebook,Seattle,140500.0,15.05
1637,Technology Specialist 1.0 FTE,Kent School District,Seattle,39000.0,15.05
1639,"Frontend Engineer, SEA",Mixpanel,Seattle,118500.0,15.05
1640,"Software Engineer, SRE",Streamline LLC,Seattle,112500.0,15.05
1641,"Senior Software Engineer in Test, Autonomous Vehicles",Unity Technologies,Seattle,102000.0,15.05
1642,"Software Development Engineer, Big Data",Zillow Group,Seattle,150000.0,15.05
1643,"Software Engineer, Product (Full Stack)",Facebook,Seattle,107000.0,15.05
1644,Staff Software Development Engineer - Core Marketplace,OfferUp,Seattle,156000.0,15.05
1645,Backend Developer,VOLT ATHLETICS,Seattle,94000.0,15.05
1646,SYSTEM SUPPORT ANALYST,Intelerad,Seattle,72000.0,15.05
1647,Sr. Embedded Software Engineer,Airbiquity Inc.,Seattle,114500.0,15.05
1648,Java Developer,NESS USA INC,Seattle,94500.0,15.05
1649,Software Engineer / Real-Time Media Experience (Teams and Sk...,Microsoft,Seattle,101500.0,15.05
1650,"Software Engineer, Cloud","ExtraHop Networks, Inc.",Seattle,145000.0,15.05
1651,Software Engineer (Windows Container Platform),Docker,Seattle,137500.0,15.05
1652,Project Manager,"Validar, Inc.",Seattle,52500.0,15.05
1656,Office Manager with COO Potential,Energize Chiropractic,Seattle,75000.0,15.05
1658,"Software Engineer, Engineering Insights",Qualtrics,Seattle,124000.0,15.05
1659,Engineer Sr-2,Nordstrom,Seattle,98500.0,15.05
1660,Software Engineer - Developer Platform (Full-Stack),Splunk,Seattle,120500.0,15.05
1662,Software Engineer,AdColony GmbH,Seattle,106000.0,15.05
1663,Software Developer - ERP Systems,WatchGuard Technologies,Seattle,117500.0,15.05
1664,"Software Engineer, Systems",Amperity,Seattle,126000.0,15.05
1666,Software Engineer (Web),LivePerson,Seattle,143500.0,15.05
1667,Software Development Engineer (Front-End),Tune,Seattle,124500.0,15.05
1668,Senior Software Developer - Instrumentation,Hulu,Seattle,147500.0,15.05
1669,"Software Engineer II, E-commerce",Alaska Airlines,Seattle,145000.0,15.05
1670,Software Engineer,Clean Power Research,Seattle,112500.0,15.05
1671,Software Development Engineer,JetClosing Inc.,Seattle,110000.0,15.05
1672,Graphics / UI Software Engineer,Biblioso,Seattle,107500.0,15.05
1673,Scrum Master,Holland America Line Inc,Seattle,85000.0,15.05
1674,Software Development Engineer - New Shepard,Blue Origin,Seattle,107500.0,15.05
1675,Information Technology Administrator,El Centro de la Raza,Seattle,60500.0,15.05
1676,Cyber Software Engineer,JP Morgan Chase,Seattle,121500.0,15.05
1677,Software Systems Engineer - New Shepard,Blue Origin,Seattle,106000.0,15.05
1678,Software Engineer - Build Infrastructure,Facebook,Seattle,100000.0,15.05
1679,Software Test Engineer,Pokemon Company International,Seattle,83500.0,15.05
1680,Steam Software Engineer,Valve Software,Seattle,119000.0,15.05
1683,Software Test Engineer,Socrata,Seattle,91500.0,15.05
1684,"Software Engineer, Interaction Tracking",Facebook,Seattle,98500.0,15.05
1685,Big Data Software Developer,"SmarTek21, LLC",Seattle,77000.0,15.05
1687,Lead Software Engineer (Starlink),SpaceX,Seattle,106500.0,15.05
1688,Onsite and Callout Technician,Locke Systems Inc,Seattle,47500.0,15.05
1690,"software development engineer, Starbucks Technology - Seattl...",Starbucks,Seattle,103500.0,15.05
1691,"Software Engineer, Product Testing, Visualization",Tableau,Seattle,112000.0,15.05
1692,Data & Applied Scientist,Biblioso,Seattle,110500.0,15.05
1693,"Software Engineer, Database Systems",Google,Seattle,113500.0,15.05
1694,Workstation Engineer 2,Seattle University,Seattle,83500.0,15.05
1695,"software engineer, Retail Operations - Seattle, WA",Starbucks,Seattle,137000.0,15.05
1699,Full Stack Software Engineer – Prepare & Collaborate,DocuSign,Seattle,117500.0,15.05
1700,Actuarial Software Tester,"PolySystems, Inc.",Chicago,59500.0,13.34
1701,CFO for Advertising Agency in Chicago Loop,Confidential Advertising Agency,Chicago,137500.0,13.34
1702,Software Engineer I/II,BMW Technology Corporation,Chicago,105500.0,13.34
1703,Software Developer (Entry-Level),Computer Information Systems,Chicago,66000.0,13.34
1704,Intermediate Web Application Developer,MCS,Chicago,74000.0,13.34
1705,Software Engineer,Google,Chicago,95000.0,13.34
1706,Associate Gaming Software Engineer,Scientific Games,Chicago,118500.0,13.34
1707,Software Engineer (Entry Level),Coyote Logistics,Chicago,100000.0,13.34
1708,Software Engineer,Echo Global Logistics,Chicago,107500.0,13.34
1709,Front End Software Engineer,divvyDOSE,Chicago,97500.0,13.34
1711,Software Developer,Messina Group,Chicago,105000.0,13.34
1712,Associate ScrumMaster- Information Technology,United Airlines Inc.,Chicago,114000.0,13.34
1713,Software Developer,"Two Point Conversions, Inc",Chicago,47500.0,13.34
1714,Java Software Engineer (SQL),Mass Genics,Chicago,120000.0,13.34
1715,Intern - Software Engineer,Cloudbot,Chicago,100000.0,13.34
1716,Software Engineer,Lenovo,Chicago,91500.0,13.34
1717,"Software Engineer (Front-End and Back-End), Chronicle",Chronicle,Chicago,119500.0,13.34
1718,Software Engineering Summer Internship 2019,BMW Technology Corporation,Chicago,38500.0,13.34
1720,Software Engineering Manager,Federal Reserve Bank of Chicago,Chicago,108500.0,13.34
1721,Jr Software Engineer - Front End {PMO055},Truckstop.com Careers,Chicago,87500.0,13.34
1722,Software Developer,Power Kiosk,Chicago,70000.0,13.34
1723,Block Chain Software Engineer,JP Morgan Chase,Chicago,118000.0,13.34
1724,Software Engineers/Programmers,MatrixSea,Chicago,101000.0,13.34
1725,Developer – Information Technology,United Airlines Inc.,Chicago,107500.0,13.34
1727,Software Developer / Technical Consultant,Utilities International Inc,Chicago,100000.0,13.34
1728,Backend Software Engineer- API Development,divvyDOSE,Chicago,97500.0,13.34
1729,Java Developer,Insasys,Chicago,100000.0,13.34
1730,Manager,Chicago Transit Authority,Chicago,87389.0,13.34
1731,Software Implementation Consultant,CIO Options,Chicago,132500.0,13.34
1733,Front-End Application Developer,Cook County Sheriff’s Office,Chicago,95682.0,13.34
1737,Researcher,Slover Linett,Chicago,60000.0,13.34
1738,Helpdesk Client Support Analyst - Chicago,Waident Technology Solutions,Chicago,43000.0,13.34
1740,Make over 10k per month,lemonde management,Chicago,75000.0,13.34
1741,iSeries Programmer Analysts,jimshem,Chicago,87500.0,13.34
1742,Payroll Assistant,Aegis Roofing company,Chicago,50000.0,13.34
1747,Information Technology Specialist - TCF Trainee,US Department of Veterans Affairs,Chicago,54069.0,13.34
1748,"Full-stack Developer, CTO",HowzBout Inc.,Chicago,62500.0,13.34
1749,"Front End Developer - Javascript, VueJS",SpotterEDU,Chicago,72500.0,13.34
1750,Data Analyst,Careers In Nonprofits,Chicago,72500.0,13.34
1751,"AI / Robotics - Software & Hardware Engineers (Nanjing, Chin...",2019 Nanjing Enterprise Global Network Interactive...,Chicago,45000.0,13.34
1752,Software Development Engineer,Groupon,Chicago,110500.0,13.34
1753,Software Engineer Internship,Streamline Healthcare,Chicago,95500.0,13.34
1754,Optimization Software Developers,LINDO Systems,Chicago,95000.0,13.34
1755,Intern - Connected Vehicle Service Group - Front End Develop...,HERE Technologies,Chicago,119500.0,13.34
1756,Software Engineer,Fast Radius,Chicago,90000.0,13.34
1757,Software Developer (Chicago),Extreme Reach,Chicago,87500.0,13.34
1758,Software Engineer,Berlin Packaging LLC,Chicago,96500.0,13.34
1759,Associate Software Engineer,Dentsu Aegis Network,Chicago,90000.0,13.34
1760,Software Engineer,Crawford & Company,Chicago,78000.0,13.34
1761,"Engineer I, Software",Shure Incorporated,Chicago,93500.0,13.34
1762,Software Development Engineer - Optimize,Groupon,Chicago,114500.0,13.34
1763,Software Development Manager,NCSA - Next College Student Athlete,Chicago,112500.0,13.34
1764,Global Delivery Head,Royal Cyber,Chicago,135000.0,13.34
1765,Software Automation Developer,Accenture,Chicago,89000.0,13.34
1766,Software Engineer,Argonne National Laboratory,Chicago,89000.0,13.34
1767,Account Representative,MidAmerican Energy,Chicago,55850.0,13.34
1769,Full-Stack Software Developer,Haivision,Chicago,91500.0,13.34
1770,Full Stack Developer,Portfolio123,Chicago,65000.0,13.34
1771,O'Connor Software Engineer,UBS,Chicago,113000.0,13.34
1772,Claims Specialist,Metra Railroad,Chicago,66249.0,13.34
1773,C++ Programmer,Jettison,Chicago,125000.0,13.34
1774,Software Engineering Manager,Enterprise Peak,Chicago,141000.0,13.34
1775,Software Engineer,"Flexera Software, Inc.",Chicago,102500.0,13.34
1776,Front-End Developer,American Association of Individual Investors,Chicago,109000.0,13.34
1777,Software Engineering - Full Stack Developer (Java),JP Morgan Chase,Chicago,112000.0,13.34
1778,Software Engineer,Vibes,Chicago,113000.0,13.34
1779,Software Engineer,Allstate,Chicago,99000.0,13.34
1780,Software Engineer,ActiveCampaign,Chicago,95000.0,13.34
1781,Software Dev Engineer,Redbox,Chicago,88000.0,13.34
1782,Software Developer,Interactive Health,Chicago,95000.0,13.34
1783,Software Engineer-Mobile,Discover Financial Services,Chicago,89000.0,13.34
1784,Software Product Designer,NextCapital,Chicago,88500.0,13.34
1785,Software Engineer,Belvedere Trading,Chicago,117500.0,13.34
1786,Backend Developer/Software Engineer,All Campus,Chicago,111500.0,13.34
1787,Software Developer,Harward Technologies,Chicago,120000.0,13.34
1788,IT Intake Technician - Entry Level,"Switchfast Technologies, LLC",Chicago,39500.0,13.34
1789,Software Engineer (Full Stack),Vodori,Chicago,120000.0,13.34
1790,Software Engineer - OBIEE,Tribus Point,Chicago,98500.0,13.34
1791,UI Engineer,The Plum Tree Group,Chicago,105000.0,13.34
1792,Java Software Engineer,XDIN,Chicago,96500.0,13.34
1793,Software Engineer,Adeptia,Chicago,108500.0,13.34
1794,Software Engineer,Kin Insurance,Chicago,92000.0,13.34
1795,Software QA Intern,BiznusSoft Inc.,Chicago,65500.0,13.34
1796,Java Developer - Chicago,Accenture,Chicago,90500.0,13.34
1798,Software Engineer,Sonoscan,Chicago,99000.0,13.34
1799,Senior Software Engineer,PatientIQ,Chicago,112500.0,13.34
1801,Web Developer,Erikson Institute,Chicago,60000.0,13.34
1802,Principal Software Engineer,Orthogonal,Chicago,137500.0,13.34
1804,Cúram Software Developer - Chicago,RedMane Technology,Chicago,104000.0,13.34
1806,Front End Web Developer,Lionbridge Technologies,Chicago,92500.0,13.34
1807,Frontend Software Engineer,eSpark Learning,Chicago,85000.0,13.34
1808,"Software Engineer, C# - Prepare",DocuSign,Chicago,94000.0,13.34
1809,Software Engineer,Networked Insights,Chicago,93500.0,13.34
1810,Jr.Google Cloud Engineer,Xlysi,Chicago,113500.0,13.34
1811,Software Developer,ThoughtWorks,Chicago,93500.0,13.34
1812,IT Technician,Software Tech Enterprises,Chicago,38500.0,13.34
1813,Graphics Software Engineer,Wargaming CIS,Chicago,100000.0,13.34
1814,Digital Payments Fullstack Developer,Discover Financial Services,Chicago,115000.0,13.34
1815,.NET Software Developer,LOGiQ3,Chicago,91500.0,13.34
1816,Software QA Analyst,Parts Town,Chicago,78000.0,13.34
1817,Software Engineer I,CDK Global,Chicago,92500.0,13.34
1818,Software Engineering Manager,JP Morgan Chase,Chicago,125500.0,13.34
1819,Full Stack Developer,Red Caffeine,Chicago,70000.0,13.34
1820,PHP Web Developer,"Ublish, LLC",Chicago,55000.0,13.34
1821,Business Writer - Will Train,Harvard Oaks Enterprises,Chicago,35000.0,13.34
1823,LIBRARY ASSOCIATE - AUSTIN,City of Chicago,Chicago,47040.0,13.34
1824,Relationship Manager,"CRG Residential, LLC",Chicago,55000.0,13.34
1828,Monitoring Engineer I - Azure,Walgreens,Chicago,90000.0,13.34
1829,Lead Software Engineer In Test,OneMain Financial,Chicago,112500.0,13.34
1830,Chicago HIDTA- Finance Assistant,Cook County Sheriff’s Office,Chicago,53829.0,13.34
1831,Assistant Analyst/Modeler (AAM519),The Chicago Metropolitan Agency for Planning (CMAP...,Chicago,50401.5,13.34
1832,Business/QA Analyst,Lendr,Chicago,80000.0,13.34
1834,"Senior Account Manager, Pets Software Division",Right Choice Resources,Chicago,55000.0,13.34
1835,Senior Software Engineer,Professional Benefit Administrators,Chicago,87500.0,13.34
1836,IT Manager,Pete's Fresh Market,Chicago,60000.0,13.34
1839,Reinsurance Associate,Old Republic International,Chicago,82500.0,13.34
1841,QA Engineer,NowPow,Chicago,57500.0,13.34
1844,Warehouse Distrubution Manager - 1st Shift,Edsal Manufacturing Company,Chicago,75000.0,13.34
1847,Collections Specialist,Hub Group,Chicago,40000.0,13.34
1848,Entry-Level IT Analyst,Common Goal Systems Inc.,Chicago,45000.0,13.34
1849,Operational Budgeting Specialist,Utilities International,Chicago,140000.0,13.34
1852,Cloud Based Software Development Manager,Healthware Systems,Chicago,137500.0,13.34
1854,Equity Portfolio Manager-Internal Management,Illinois Municipal Retirement Fund (IMRF),Chicago,200000.0,13.34
1857,Entry Level Program Support Specialist,"AnyLogic North America, LLC",Chicago,45000.0,13.34
1859,Sage Enterprise Developer - Relocation Assistance Available!,"SCA Pharmaceuticals, LLC",Chicago,110000.0,13.34
1860,Senior Software Engineer,"ALE Solutions, Inc.",Chicago,90000.0,13.34
1861,Senior Software Engineer- C++,Allston Holdings LLC,Chicago,131000.0,13.34
1862,Java Web Application Developer,RightDirection Technology Solutions,Chicago,99500.0,13.34
1863,Senior Software Engineer,DialogTech,Chicago,118000.0,13.34
1864,Backend . Net Developer,Cardinal Intellectual Property,Chicago,84000.0,13.34
1865,Java Developer,"eMeasurematics, Inc.",Chicago,98000.0,13.34
1866,Software Developer,Case New Holland Industrial,Chicago,95000.0,13.34
1867,Software Development Engineer - Android / C++,Verifone,Chicago,103500.0,13.34
1868,Software Engineer II,Civis Analytics,Chicago,103000.0,13.34
1869,Java Software Engineer,IMC Financial Markets,Chicago,144500.0,13.34
1870,Software Engineer,Dentsu Aegis Network,Chicago,95000.0,13.34
1871,Senior Software Engineer,JP Morgan Chase,Chicago,114000.0,13.34
1872,"Computer Systems Analyst, Level 1",Bourntec Solutions,Chicago,100500.0,13.34
1873,Java Software Engineer with REST Experience,JP Morgan Chase,Chicago,118500.0,13.34
1874,Full Stack Engineer,BazaarVoice,Chicago,129000.0,13.34
1875,Senior Software Engineer,Strike Social,Chicago,117000.0,13.34
1876,Systems Software Engineer,Software Tech Enterprises,Chicago,104500.0,13.34
1877,Senior Accountant,CLM,Chicago,95000.0,13.34
1879,Gym/Facility Manager – Ninja Warrior Gym,Windy City Ninjas - Chicago,Chicago,44000.0,13.34
1882,Recent Grads!!!,AccuQuote Life Insurance,Chicago,57500.0,13.34
1883,Tradeshow Designer,Createch,Chicago,70000.0,13.34
1885,Project Implementation Analyst,Synergy North America - Snapfulfil WMS,Chicago,69500.0,13.34
1888,UX UI Designer,F3 Data Solutions,Chicago,100000.0,13.34
1890,"Financial Clearance Specialist, Full-time, Days",Northwestern Medicine,Chicago,47500.0,13.34
1892,FINANCIAL ANALYST,McDonald's Corporate,Chicago,82000.0,13.34
1893,Software Engineering Specialist,GE Healthcare,Chicago,87000.0,13.34
1903,Blockchain Software Engineer,JP Morgan Chase,Chicago,121500.0,13.34
1908,Manager of Training and Policy Compliance for Court Services...,Cook County Sheriff’s Office,Chicago,79158.5,13.34
1909,Software Engineer,Caterpillar,Chicago,110000.0,13.34
1911,Front-end Web Designer,BigTime Software,Chicago,89000.0,13.34
1914,Senior Web Developer,Cook County Treasurer's Office,Chicago,102000.0,13.34
1915,Sr Trainmaster,Metra Railroad,Chicago,102076.0,13.34
1919,E-Commerce Digital Content Specialist,"Autocar Parts, LLC",Chicago,50000.0,13.34
1921,Full-Stack Developer (PHP/MySQL/JavaScript/ReactJS),Red Axle,Chicago,65000.0,13.34
1922,Software Product Manager,Glory,Chicago,94999.5,13.34
1925,Benefits Consultant,Amerisure Life/D.I.S.,Chicago,80934.0,13.34
1926,Accounting Admin,Casting House,Chicago,40000.0,13.34
